"seqname","start","end","strand","num_mutation","region","gene_symbol"
"CHR22",40807491,40807511,"-",2,"CDS","MKL1"
"CHR22",40807008,40807023,"-",1,"3UTR","MKL1"
"CHR22",40807588,40807610,"-",1,"CDS","MKL1"
"CHR22",40807624,40807649,"-",2,"CDS","MKL1"
"CHR22",40807547,40807580,"-",1,"CDS","MKL1"
"CHR6",151686564,151686575,"-",1,"3UTR","ZBTB2"
"CHR6",151687581,151687637,"-",2,"CDS","ZBTB2"
"CHR6",151687248,151687270,"-",1,"CDS","ZBTB2"
"CHR6",151687028,151687056,"-",3,"CDS","ZBTB2"
"CHR6",151687734,151687754,"-",1,"CDS","ZBTB2"
"CHR6",151686726,151686762,"-",2,"CDS","ZBTB2"
"CHR12",125396760,125396783,"-",3,"CDS","UBC"
"CHR12",125396464,125396481,"-",1,"CDS","UBC"
"CHR12",125397138,125397155,"-",1,"CDS","UBC"
"CHR12",125396267,125396300,"-",4,"CDS","UBC"
"CHR12",125396418,125396453,"-",2,"CDS","UBC"
"CHR12",125396904,125396943,"-",1,"CDS","UBC"
"CHR17",40265595,40265630,"-",3,"3UTR","KAT2A"
"CHR17",40265498,40265522,"-",20,"3UTR","KAT2A"
"CHR17",40265835,40265846,"-",1,"CDS","KAT2A"
"CHR17",40265477,40265496,"-",2,"3UTR","KAT2A"
"CHR17",40265289,40265335,"-",6,"3UTR","KAT2A"
"CHR17",40269416,40269431,"-",2,"CDS","KAT2A"
"CHR17",43185191,43185219,"+",1,"3UTR","NMT1"
"CHR17",43184689,43184757,"+",1,"3UTR","NMT1"
"CHR17",43183220,43183252,"+",2,"3UTR","NMT1"
"CHR17",43183744,43183758,"+",1,"3UTR","NMT1"
"CHR17",43186272,43186287,"+",1,"3UTR","NMT1"
"CHR17",43184657,43184674,"+",1,"3UTR","NMT1"
"CHR19",39423352,39423369,"+",1,"3UTR","MRPS12"
"CHR19",39423454,39423481,"+",2,"3UTR","MRPS12"
"CHR19",39423385,39423406,"+",26,"3UTR","MRPS12"
"CHR19",39423534,39423621,"+",19,"3UTR","MRPS12"
"CHR19",39423486,39423503,"+",1,"3UTR","MRPS12"
"CHR19",39423236,39423275,"+",2,"CDS","MRPS12"
"CHR17",26671623,26671645,"+",1,"3UTR","TNFAIP1"
"CHR17",26671712,26671728,"+",1,"3UTR","TNFAIP1"
"CHR17",26673589,26673608,"+",1,"3UTR","TNFAIP1"
"CHR17",26671852,26671908,"+",15,"3UTR","TNFAIP1"
"CHR17",26672152,26672173,"+",1,"3UTR","TNFAIP1"
"CHR17",26671807,26671840,"+",2,"3UTR","TNFAIP1"
"CHR17",74387372,74387392,"-",1,"CDS","UBE2O"
"CHR17",74394974,74395003,"-",1,"CDS","UBE2O"
"CHR17",74386403,74386422,"-",1,"3UTR","UBE2O"
"CHR17",74387325,74387365,"-",1,"CDS","UBE2O"
"CHR17",74387028,74387055,"-",1,"CDS","UBE2O"
"CHR17",74386893,74386924,"-",1,"3UTR","UBE2O"
"CHR16",69362604,69362624,"-",8,"3UTR","PDF"
"CHR16",69362627,69362643,"-",1,"3UTR","PDF"
"CHR16",69362812,69362851,"-",4,"3UTR","PDF"
"CHR16",69362916,69362929,"-",1,"3UTR","PDF"
"CHR16",69362875,69362890,"-",1,"3UTR","PDF"
"CHR16",69362899,69362915,"-",2,"3UTR","PDF"
"CHR5",176719118,176719132,"+",2,"CDS","NSD1"
"CHR5",176721186,176721208,"+",17,"CDS","NSD1"
"CHR5",176637072,176637082,"+",1,"CDS","NSD1"
"CHR5",176722587,176722608,"+",1,"3UTR","NSD1"
"CHR5",176638161,176638182,"+",1,"CDS","NSD1"
"CHR5",176636829,176636848,"+",1,"CDS","NSD1"
"CHR9",33461616,33461626,"-",1,"3UTR","NOL6"
"CHR9",33467458,33467498,"-",1,"CDS","NOL6"
"CHR9",33462542,33462568,"-",1,"3UTR","NOL6"
"CHR9",33462347,33462373,"-",2,"3UTR","NOL6"
"CHR9",33462583,33462601,"-",6,"3UTR","NOL6"
"CHR9",33462256,33462277,"-",1,"3UTR","NOL6"
"CHR16",31102333,31102346,"-",1,"3UTR","VKORC1"
"CHR16",31102632,31102652,"-",1,"CDS","VKORC1"
"CHR16",31102585,31102602,"-",1,"CDS","VKORC1"
"CHR16",31104643,31104656,"-",1,"CDS","VKORC1"
"CHR16",31102275,31102293,"-",4,"3UTR","VKORC1"
"CHR16",31102250,31102267,"-",3,"3UTR","VKORC1"
"CHR2",120979779,120979799,"-",1,"CDS","TMEM185B"
"CHR2",120979985,120980018,"-",5,"CDS","TMEM185B"
"CHR2",120980057,120980066,"-",1,"CDS","TMEM185B"
"CHR2",120979428,120979446,"-",1,"3UTR","TMEM185B"
"CHR2",120980704,120980724,"-",1,"5UTR","TMEM185B"
"CHR2",120980811,120980851,"-",1,"5UTR","TMEM185B"
"CHR17",7138947,7138968,"-",1,"3UTR","PHF23"
"CHR17",7139248,7139274,"-",1,"CDS","PHF23"
"CHR17",7138685,7138705,"-",4,"3UTR","PHF23"
"CHR17",7138772,7138792,"-",1,"3UTR","PHF23"
"CHR17",7139724,7139749,"-",1,"CDS","PHF23"
"CHR17",7139762,7139784,"-",1,"CDS","PHF23"
"CHR1",20826680,20826711,"-",1,"3UTR","MUL1"
"CHR1",20827631,20827644,"-",1,"CDS","MUL1"
"CHR1",20826712,20826735,"-",1,"3UTR","MUL1"
"CHR1",20826788,20826815,"-",3,"3UTR","MUL1"
"CHR1",20827510,20827528,"-",2,"CDS","MUL1"
"CHR1",20826235,20826256,"-",1,"3UTR","MUL1"
"CHR16",87364640,87364674,"-",2,"3UTR","FBXO31"
"CHR16",87363193,87363215,"-",1,"3UTR","FBXO31"
"CHR16",87363880,87363895,"-",1,"3UTR","FBXO31"
"CHR16",87363577,87363597,"-",3,"3UTR","FBXO31"
"CHR16",87364014,87364034,"-",2,"3UTR","FBXO31"
"CHR16",87363103,87363123,"-",1,"3UTR","FBXO31"
"CHR3",13358643,13358660,"-",4,"3UTR","NUP210"
"CHR3",13386388,13386401,"-",1,"Intron","NUP210"
"CHR3",13357976,13357987,"-",6,"3UTR","NUP210"
"CHR3",13383530,13383549,"-",5,"CDS","NUP210"
"CHR3",13390183,13390192,"-",1,"Intron","NUP210"
"CHR3",13357990,13358006,"-",2,"3UTR","NUP210"
"CHR8",67578605,67578621,"-",1,"CDS","VCPIP1"
"CHR8",67578209,67578220,"-",1,"CDS","VCPIP1"
"CHR8",67577756,67577769,"-",1,"CDS","VCPIP1"
"CHR8",67547022,67547047,"-",1,"CDS","VCPIP1"
"CHR8",67578522,67578533,"-",1,"CDS","VCPIP1"
"CHR8",67578784,67578803,"-",1,"CDS","VCPIP1"
"CHR3",52291490,52291510,"-",1,"3UTR","WDR82"
"CHR3",52291133,52291151,"-",2,"3UTR","WDR82"
"CHR3",52290911,52290955,"-",1,"3UTR","WDR82"
"CHR3",52291383,52291405,"-",2,"3UTR","WDR82"
"CHR3",52291271,52291292,"-",3,"3UTR","WDR82"
"CHR3",52291244,52291262,"-",2,"3UTR","WDR82"
"CHR16",48368191,48368201,"+",1,"CDS","LONP2"
"CHR16",48386640,48386676,"+",4,"3UTR","LONP2"
"CHR16",48368173,48368186,"+",1,"CDS","LONP2"
"CHR16",48286187,48286204,"+",1,"CDS","LONP2"
"CHR16",48376034,48376048,"+",1,"Intron","LONP2"
"CHR16",48386861,48386879,"+",1,"3UTR","LONP2"
"CHR22",37578250,37578269,"-",1,"CDS","C1QTNF6"
"CHR22",37578178,37578196,"-",1,"3UTR","C1QTNF6"
"CHR22",37577869,37577881,"-",8,"3UTR","C1QTNF6"
"CHR22",37578349,37578366,"-",1,"CDS","C1QTNF6"
"CHR22",37581269,37581286,"-",1,"CDS","C1QTNF6"
"CHR22",37576421,37576433,"-",2,"3UTR","C1QTNF6"
"CHR10",77158774,77158795,"-",1,"CDS","ZNF503"
"CHR10",77159721,77159740,"-",1,"CDS","ZNF503"
"CHR10",77158537,77158563,"-",4,"CDS","ZNF503"
"CHR10",77159394,77159406,"-",1,"CDS","ZNF503"
"CHR10",77159416,77159443,"-",1,"CDS","ZNF503"
"CHR10",77159153,77159169,"-",2,"CDS","ZNF503"
"CHR7",133979708,133979731,"-",2,"CDS","SLC35B4"
"CHR7",133979569,133979588,"-",5,"3UTR","SLC35B4"
"CHR7",133979428,133979444,"-",1,"3UTR","SLC35B4"
"CHR7",134001435,134001453,"-",1,"CDS","SLC35B4"
"CHR7",133979642,133979653,"-",1,"CDS","SLC35B4"
"CHR7",133979396,133979422,"-",1,"3UTR","SLC35B4"
"CHR19",1377939,1377972,"+",1,"3UTR","MUM1"
"CHR19",1378059,1378081,"+",1,"3UTR","MUM1"
"CHR19",1360754,1360776,"+",2,"CDS","MUM1"
"CHR19",1378318,1378331,"+",1,"3UTR","MUM1"
"CHR19",1360296,1360331,"+",2,"CDS","MUM1"
"CHR19",1374313,1374353,"+",1,"Intron","MUM1"
"CHR8",144682188,144682223,"+",1,"3UTR","TIGD5"
"CHR8",144681618,144681640,"+",1,"CDS","TIGD5"
"CHR8",144682079,144682093,"+",1,"3UTR","TIGD5"
"CHR8",144681463,144681502,"+",1,"CDS","TIGD5"
"CHR8",144680915,144680979,"+",1,"CDS","TIGD5"
"CHR8",144682375,144682401,"+",2,"3UTR","TIGD5"
"CHR9",101980371,101980388,"-",1,"CDS","ALG2"
"CHR9",101983861,101983884,"-",1,"CDS","ALG2"
"CHR9",101980963,101981005,"-",7,"CDS","ALG2"
"CHR9",101980479,101980493,"-",1,"CDS","ALG2"
"CHR9",101984003,101984028,"-",2,"CDS","ALG2"
"CHR9",101980621,101980638,"-",6,"CDS","ALG2"
"CHR16",67183261,67183271,"-",1,"CDS","B3GNT9"
"CHR16",67183558,67183584,"-",1,"CDS","B3GNT9"
"CHR16",67184807,67184839,"-",1,"5UTR","B3GNT9"
"CHR16",67183625,67183663,"-",1,"CDS","B3GNT9"
"CHR16",67183965,67184016,"-",1,"CDS","B3GNT9"
"CHR16",67182601,67182620,"-",2,"3UTR","B3GNT9"
"CHR1",228537654,228537673,"+",1,"CDS","OBSCN"
"CHR1",228437890,228437899,"+",1,"CDS","OBSCN"
"CHR1",228548692,228548714,"+",1,"3UTR","OBSCN"
"CHR1",228548349,228548375,"+",4,"CDS","OBSCN"
"CHR1",228548720,228548739,"+",1,"3UTR","OBSCN"
"CHR1",228437867,228437888,"+",1,"CDS","OBSCN"
"CHR16",835438,835449,"-",1,"3UTR","RPUSD1"
"CHR16",835604,835637,"-",1,"3UTR","RPUSD1"
"CHR16",835906,835949,"-",4,"3UTR","RPUSD1"
"CHR16",835763,835828,"-",1,"3UTR","RPUSD1"
"CHR16",835953,835976,"-",1,"CDS","RPUSD1"
"CHR16",834984,835090,"-",2,"3UTR","RPUSD1"
"CHR19",15348898,15348909,"-",1,"3UTR","BRD4"
"CHR19",15349180,15349201,"-",1,"3UTR","BRD4"
"CHR19",15349047,15349063,"-",1,"3UTR","BRD4"
"CHR19",15348347,15348377,"-",1,"3UTR","BRD4"
"CHR19",15348662,15348674,"-",1,"3UTR","BRD4"
"CHR19",15348975,15349019,"-",10,"3UTR","BRD4"
"CHR11",64846420,64846449,"-",2,"3UTR","CDCA5"
"CHR11",64846013,64846026,"-",1,"3UTR","CDCA5"
"CHR11",64846000,64846011,"-",2,"3UTR","CDCA5"
"CHR11",64845392,64845410,"-",1,"3UTR","CDCA5"
"CHR11",64845498,64845518,"-",2,"3UTR","CDCA5"
"CHR11",64845533,64845546,"-",2,"3UTR","CDCA5"
"CHR1",41327705,41327722,"-",2,"CDS","CITED4"
"CHR1",41327106,41327132,"-",1,"3UTR","CITED4"
"CHR1",41326987,41327053,"-",4,"3UTR","CITED4"
"CHR1",41327281,41327304,"-",5,"CDS","CITED4"
"CHR1",41327522,41327558,"-",3,"CDS","CITED4"
"CHR1",41327357,41327375,"-",2,"CDS","CITED4"
"CHR20",30309500,30309516,"-",2,"CDS","BCL2L1"
"CHR20",30310019,30310046,"-",1,"CDS","BCL2L1"
"CHR20",30253762,30253775,"-",3,"CDS","BCL2L1"
"CHR20",30309635,30309655,"-",1,"CDS","BCL2L1"
"CHR20",30309841,30309867,"-",1,"CDS","BCL2L1"
"CHR20",30310445,30310456,"-",1,"5UTR","BCL2L1"
"CHR14",55529947,55529966,"+",2,"CDS","MAPK1IP1L"
"CHR14",55529603,55529627,"+",1,"CDS","MAPK1IP1L"
"CHR14",55529532,55529558,"+",1,"CDS","MAPK1IP1L"
"CHR14",55529989,55530013,"+",1,"CDS","MAPK1IP1L"
"CHR14",55529762,55529787,"+",2,"CDS","MAPK1IP1L"
"CHR14",55529463,55529484,"+",1,"CDS","MAPK1IP1L"
"CHR1",228582393,228582450,"-",1,"3UTR","TRIM11"
"CHR1",228582538,228582552,"-",1,"CDS","TRIM11"
"CHR1",228582561,228582623,"-",4,"CDS","TRIM11"
"CHR1",228594207,228594262,"-",1,"CDS","TRIM11"
"CHR1",228582264,228582306,"-",1,"3UTR","TRIM11"
"CHR1",228581912,228581928,"-",1,"3UTR","TRIM11"
"CHR11",34184214,34184255,"-",1,"CDS","ABTB2"
"CHR11",34379355,34379372,"-",3,"5UTR","ABTB2"
"CHR11",34306674,34306687,"-",16,"Intron","ABTB2"
"CHR11",34173206,34173223,"-",1,"3UTR","ABTB2"
"CHR11",34172818,34172858,"-",1,"3UTR","ABTB2"
"CHR11",34378970,34379019,"-",2,"CDS","ABTB2"
"CHR22",29707522,29707553,"+",1,"3UTR","GAS2L1"
"CHR22",29708375,29708389,"+",1,"3UTR","GAS2L1"
"CHR22",29704182,29704198,"+",1,"CDS","GAS2L1"
"CHR22",29708290,29708306,"+",1,"3UTR","GAS2L1"
"CHR22",29708332,29708372,"+",6,"3UTR","GAS2L1"
"CHR22",29708315,29708329,"+",1,"3UTR","GAS2L1"
"CHR16",11445156,11445173,"+",2,"3UTR","RMI2"
"CHR16",11445068,11445088,"+",1,"3UTR","RMI2"
"CHR16",11445236,11445258,"+",2,"3UTR","RMI2"
"CHR16",11445210,11445229,"+",2,"3UTR","RMI2"
"CHR16",11444989,11445011,"+",4,"3UTR","RMI2"
"CHR16",11439339,11439349,"+",2,"CDS","RMI2"
"CHR17",1478644,1478705,"-",1,"3UTR","SLC43A2"
"CHR17",1478472,1478521,"-",1,"3UTR","SLC43A2"
"CHR17",1477830,1477858,"-",1,"3UTR","SLC43A2"
"CHR17",1478531,1478566,"-",1,"3UTR","SLC43A2"
"CHR17",1478141,1478202,"-",2,"3UTR","SLC43A2"
"CHR17",1479979,1479997,"-",1,"CDS","SLC43A2"
"CHR12",46245287,46245308,"+",2,"CDS","ARID2"
"CHR12",46298911,46298923,"+",1,"3UTR","ARID2"
"CHR12",46244774,46244806,"+",1,"CDS","ARID2"
"CHR12",46244824,46244841,"+",1,"CDS","ARID2"
"CHR12",46246313,46246335,"+",2,"CDS","ARID2"
"CHR12",46243930,46243954,"+",3,"CDS","ARID2"
"CHR3",143691307,143691321,"+",1,"CDS","C3orf58"
"CHR3",143691579,143691609,"+",2,"CDS","C3orf58"
"CHR3",143708501,143708511,"+",1,"CDS","C3orf58"
"CHR3",143708470,143708500,"+",3,"CDS","C3orf58"
"CHR3",143708526,143708540,"+",8,"CDS","C3orf58"
"CHR3",143691725,143691756,"+",1,"CDS","C3orf58"
"CHR22",32081269,32081289,"-",2,"3UTR","PRR14L"
"CHR22",32078434,32078445,"-",1,"3UTR","PRR14L"
"CHR22",32108407,32108429,"-",3,"CDS","PRR14L"
"CHR22",32108348,32108381,"-",3,"CDS","PRR14L"
"CHR22",32081509,32081526,"-",2,"3UTR","PRR14L"
"CHR22",32081229,32081251,"-",1,"3UTR","PRR14L"
"CHR1",55529054,55529074,"+",1,"CDS","PCSK9"
"CHR1",55530112,55530131,"+",1,"3UTR","PCSK9"
"CHR1",55529442,55529463,"+",1,"3UTR","PCSK9"
"CHR1",55529980,55529995,"+",1,"3UTR","PCSK9"
"CHR1",55530000,55530083,"+",5,"3UTR","PCSK9"
"CHR1",55505472,55505496,"+",1,"5UTR","PCSK9"
"CHR18",72913655,72913679,"-",2,"CDS","ZADH2"
"CHR18",72912167,72912183,"-",1,"3UTR","ZADH2"
"CHR18",72912185,72912198,"-",1,"3UTR","ZADH2"
"CHR18",72911812,72911823,"-",1,"3UTR","ZADH2"
"CHR18",72913820,72913843,"-",9,"CDS","ZADH2"
"CHR18",72913706,72913738,"-",1,"CDS","ZADH2"
"CHR11",62394549,62394563,"-",1,"CDS","GANAB"
"CHR11",62393110,62393120,"-",3,"3UTR","GANAB"
"CHR11",62393017,62393061,"-",1,"3UTR","GANAB"
"CHR11",62400167,62400180,"-",1,"CDS","GANAB"
"CHR11",62400514,62400525,"-",1,"CDS","GANAB"
"CHR11",62398533,62398551,"-",1,"CDS","GANAB"
"CHR1",200708920,200708933,"+",2,"5UTR","CAMSAP2"
"CHR1",200817800,200817824,"+",1,"CDS","CAMSAP2"
"CHR1",200818746,200818765,"+",1,"CDS","CAMSAP2"
"CHR1",200818879,200818892,"+",1,"CDS","CAMSAP2"
"CHR1",200708791,200708819,"+",3,"5UTR","CAMSAP2"
"CHR1",200827132,200827167,"+",1,"CDS","CAMSAP2"
"CHR19",45684963,45684989,"+",1,"3UTR","BLOC1S3"
"CHR19",45684823,45684843,"+",2,"3UTR","BLOC1S3"
"CHR19",45683083,45683102,"+",1,"CDS","BLOC1S3"
"CHR19",45684395,45684404,"+",1,"3UTR","BLOC1S3"
"CHR19",45684788,45684802,"+",1,"3UTR","BLOC1S3"
"CHR19",45683175,45683190,"+",1,"3UTR","BLOC1S3"
"CHR3",14986853,14986892,"-",1,"UTR","FGD5-AS1"
"CHR3",14986753,14986763,"-",4,"UTR","FGD5-AS1"
"CHR3",14987534,14987556,"-",4,"UTR","FGD5-AS1"
"CHR3",14987206,14987220,"-",4,"UTR","FGD5-AS1"
"CHR3",14987509,14987530,"-",1,"UTR","FGD5-AS1"
"CHR3",14985265,14985277,"-",1,"UTR","FGD5-AS1"
"CHR5",14715469,14715497,"+",3,"Intron","LOC100130744"
"CHR5",14714814,14714835,"+",1,"UTR","LOC100130744"
"CHR5",14714401,14714437,"+",1,"UTR","LOC100130744"
"CHR5",14714268,14714294,"+",1,"UTR","LOC100130744"
"CHR5",14712917,14712958,"+",1,"UTR","LOC100130744"
"CHR5",14712976,14712990,"+",1,"UTR","LOC100130744"
"CHR16",30768314,30768327,"+",1,"CDS","PHKG2"
"CHR16",30768437,30768459,"+",1,"3UTR","PHKG2"
"CHR16",30768613,30768637,"+",2,"3UTR","PHKG2"
"CHR16",30759709,30759734,"+",5,"5UTR","PHKG2"
"CHR16",30768568,30768609,"+",1,"3UTR","PHKG2"
"CHR20",4679862,4679876,"+",2,"CDS","PRNP"
"CHR20",4680593,4680616,"+",2,"CDS","PRNP"
"CHR20",4680293,4680332,"+",3,"CDS","PRNP"
"CHR20",4680560,4680577,"+",1,"CDS","PRNP"
"CHR20",4680273,4680289,"+",1,"CDS","PRNP"
"CHR11",44266367,44266381,"+",1,"3UTR","EXT2"
"CHR11",44265952,44265973,"+",2,"3UTR","EXT2"
"CHR11",44129424,44129450,"+",1,"CDS","EXT2"
"CHR11",44129401,44129417,"+",1,"CDS","EXT2"
"CHR11",44266310,44266341,"+",1,"3UTR","EXT2"
"CHRX",153762631,153762647,"-",1,"CDS","G6PD"
"CHRX",153761189,153761204,"-",1,"CDS","G6PD"
"CHRX",153760122,153760142,"-",3,"3UTR","G6PD"
"CHRX",153759703,153759753,"-",6,"3UTR","G6PD"
"CHRX",153760079,153760109,"-",1,"3UTR","G6PD"
"CHR16",88880674,88880701,"-",9,"3UTR","GALNS"
"CHR16",88881094,88881120,"-",1,"Intron","GALNS"
"CHR16",88880755,88880775,"-",1,"3UTR","GALNS"
"CHR16",88882402,88882422,"-",4,"Intron","GALNS"
"CHR16",88882583,88882646,"-",1,"Intron","GALNS"
"CHR11",67796461,67796490,"+",1,"3UTR","ALDH3B1"
"CHR11",67795413,67795447,"+",1,"3UTR","ALDH3B1"
"CHR11",67795711,67795750,"+",1,"3UTR","ALDH3B1"
"CHR11",67792578,67792592,"+",1,"Intron","ALDH3B1"
"CHR11",67795758,67795786,"+",1,"3UTR","ALDH3B1"
"CHR7",75615686,75615716,"+",1,"CDS","POR"
"CHR7",75616042,75616070,"+",1,"3UTR","POR"
"CHR7",75583416,75583425,"+",1,"CDS","POR"
"CHR7",75609730,75609753,"+",1,"CDS","POR"
"CHR7",75616122,75616134,"+",1,"3UTR","POR"
"CHR2",30863282,30863305,"+",3,"CDS","LCLAT1"
"CHR2",30863024,30863063,"+",1,"CDS","LCLAT1"
"CHR2",30863235,30863250,"+",1,"CDS","LCLAT1"
"CHR2",30863318,30863338,"+",3,"CDS","LCLAT1"
"CHR2",30865115,30865140,"+",1,"3UTR","LCLAT1"
"CHR14",93708784,93708810,"-",1,"CDS","BTBD7"
"CHR14",93760983,93761000,"-",1,"CDS","BTBD7"
"CHR14",93709185,93709196,"-",1,"CDS","BTBD7"
"CHR14",93709120,93709163,"-",1,"CDS","BTBD7"
"CHR14",93760642,93760651,"-",2,"CDS","BTBD7"
"CHR17",17719896,17719927,"-",2,"CDS","SREBF1"
"CHR17",17715804,17715820,"-",1,"3UTR","SREBF1"
"CHR17",17716716,17716749,"-",1,"CDS","SREBF1"
"CHR17",17715915,17715929,"-",1,"3UTR","SREBF1"
"CHR17",17715690,17715719,"-",1,"3UTR","SREBF1"
"CHR16",1470126,1470142,"-",1,"CDS","C16orf91"
"CHR16",1470002,1470025,"-",11,"CDS","C16orf91"
"CHR16",1470183,1470211,"-",2,"CDS","C16orf91"
"CHR16",1470036,1470056,"-",1,"CDS","C16orf91"
"CHR16",1470279,1470298,"-",2,"Intron","C16orf91"
"CHR17",38279515,38279527,"+",1,"Intron","MSL1"
"CHR17",38285832,38285861,"+",1,"CDS","MSL1"
"CHR17",38279158,38279173,"+",1,"Intron","MSL1"
"CHR17",38279365,38279395,"+",1,"Intron","MSL1"
"CHR17",38282577,38282610,"+",1,"CDS","MSL1"
"CHR17",74093953,74093964,"-",1,"CDS","EXOC7"
"CHR17",74077324,74077355,"-",1,"3UTR","EXOC7"
"CHR17",74077299,74077318,"-",1,"3UTR","EXOC7"
"CHR17",74081796,74081811,"-",2,"CDS","EXOC7"
"CHR17",74077240,74077265,"-",4,"3UTR","EXOC7"
"CHR1",44462253,44462282,"-",2,"3UTR","SLC6A9"
"CHR1",44474128,44474139,"-",1,"CDS","SLC6A9"
"CHR1",44468050,44468065,"-",1,"CDS","SLC6A9"
"CHR1",44463141,44463210,"-",1,"3UTR","SLC6A9"
"CHR1",44463261,44463369,"-",2,"CDS","SLC6A9"
"CHR17",34050900,34050912,"+",1,"3UTR","AP2B1"
"CHR17",34050807,34050828,"+",1,"3UTR","AP2B1"
"CHR17",34052909,34052937,"+",1,"3UTR","AP2B1"
"CHR17",34052388,34052407,"+",2,"3UTR","AP2B1"
"CHR17",34052970,34052989,"+",1,"3UTR","AP2B1"
"CHR1",212792972,212792990,"+",2,"3UTR","ATF3"
"CHR1",212788534,212788556,"+",1,"CDS","ATF3"
"CHR1",212793216,212793230,"+",1,"3UTR","ATF3"
"CHR1",212793003,212793036,"+",1,"3UTR","ATF3"
"CHR1",212763659,212763670,"+",1,"Intron","ATF3"
"CHR17",27233193,27233211,"-",1,"3UTR","PHF12"
"CHR17",27251228,27251243,"-",1,"CDS","PHF12"
"CHR17",27251038,27251065,"-",1,"CDS","PHF12"
"CHR17",27250937,27250952,"-",1,"CDS","PHF12"
"CHR17",27232859,27232872,"-",1,"3UTR","PHF12"
"CHR12",112460052,112460066,"+",1,"3UTR","ERP29"
"CHR12",112460595,112460637,"+",1,"3UTR","ERP29"
"CHR12",112460250,112460294,"+",1,"3UTR","ERP29"
"CHR12",112459998,112460022,"+",1,"3UTR","ERP29"
"CHR12",112451356,112451392,"+",1,"CDS","ERP29"
"CHR2",27566234,27566250,"-",1,"CDS","GTF3C2"
"CHR2",27559106,27559117,"-",1,"CDS","GTF3C2"
"CHR2",27549362,27549384,"-",2,"3UTR","GTF3C2"
"CHR2",27549462,27549484,"-",1,"3UTR","GTF3C2"
"CHR2",27565939,27565962,"-",1,"CDS","GTF3C2"
"CHR20",43119090,43119103,"+",1,"3UTR","TTPAL"
"CHR20",43119306,43119315,"+",2,"3UTR","TTPAL"
"CHR20",43119494,43119532,"+",1,"3UTR","TTPAL"
"CHR20",43119065,43119084,"+",1,"3UTR","TTPAL"
"CHR20",43119257,43119280,"+",1,"3UTR","TTPAL"
"CHR1",161091983,161091995,"-",4,"CDS","DEDD"
"CHR1",161092112,161092127,"-",2,"CDS","DEDD"
"CHR1",161091898,161091931,"-",3,"3UTR","DEDD"
"CHR1",161091943,161091968,"-",2,"CDS","DEDD"
"CHR1",161091877,161091894,"-",2,"3UTR","DEDD"
"CHR10",71899279,71899297,"-",1,"3UTR","TYSND1"
"CHR10",71899553,71899598,"-",2,"3UTR","TYSND1"
"CHR10",71899495,71899517,"-",1,"3UTR","TYSND1"
"CHR10",71899306,71899325,"-",2,"3UTR","TYSND1"
"CHR10",71899019,71899031,"-",1,"3UTR","TYSND1"
"CHR20",25281119,25281139,"-",1,"3UTR","ABHD12"
"CHR20",25281219,25281244,"-",4,"3UTR","ABHD12"
"CHR20",25280992,25281023,"-",6,"3UTR","ABHD12"
"CHR20",25281185,25281208,"-",1,"3UTR","ABHD12"
"CHR20",25281033,25281046,"-",2,"3UTR","ABHD12"
"CHR20",35128657,35128683,"+",1,"CDS","DLGAP4"
"CHR20",35128716,35128734,"+",1,"CDS","DLGAP4"
"CHR20",35156427,35156438,"+",1,"3UTR","DLGAP4"
"CHR20",35155968,35155991,"+",1,"3UTR","DLGAP4"
"CHR20",35155544,35155564,"+",2,"3UTR","DLGAP4"
"CHR16",68332502,68332522,"+",2,"3UTR","SLC7A6"
"CHR16",68328612,68328623,"+",2,"CDS","SLC7A6"
"CHR16",68332457,68332479,"+",1,"3UTR","SLC7A6"
"CHR16",68332356,68332376,"+",1,"3UTR","SLC7A6"
"CHR16",68332626,68332651,"+",1,"3UTR","SLC7A6"
"CHR2",220087096,220087108,"-",1,"CDS","ATG9A"
"CHR2",220084956,220084987,"-",1,"3UTR","ATG9A"
"CHR2",220085985,220086008,"-",1,"CDS","ATG9A"
"CHR2",220084440,220084455,"-",2,"3UTR","ATG9A"
"CHR2",220085835,220085856,"-",26,"CDS","ATG9A"
"CHRX",134185398,134185437,"-",3,"3UTR","FAM127B"
"CHRX",134185138,134185153,"-",1,"3UTR","FAM127B"
"CHRX",134185216,134185246,"-",1,"3UTR","FAM127B"
"CHRX",134185293,134185319,"-",2,"3UTR","FAM127B"
"CHRX",134185650,134185668,"-",1,"3UTR","FAM127B"
"CHR17",42881912,42881930,"-",1,"3UTR","GJC1"
"CHR17",42882966,42882980,"-",1,"CDS","GJC1"
"CHR17",42882378,42882412,"-",1,"CDS","GJC1"
"CHR17",42882260,42882276,"-",1,"CDS","GJC1"
"CHR17",42881864,42881907,"-",3,"3UTR","GJC1"
"CHRX",152616379,152616397,"+",1,"3UTR","ZNF275"
"CHRX",152615560,152615573,"+",1,"3UTR","ZNF275"
"CHRX",152613225,152613251,"+",1,"3UTR","ZNF275"
"CHRX",152617397,152617415,"+",2,"3UTR","ZNF275"
"CHRX",152615324,152615360,"+",1,"3UTR","ZNF275"
"CHR12",104742393,104742415,"+",13,"3UTR","TXNRD1"
"CHR12",104659131,104659176,"+",1,"Intron","TXNRD1"
"CHR12",104742285,104742305,"+",6,"3UTR","TXNRD1"
"CHR12",104742723,104742748,"+",1,"3UTR","TXNRD1"
"CHR12",104742315,104742334,"+",1,"3UTR","TXNRD1"
